trades,win_rate,loss_rate,be_rate,avg_r,median_r,avg_winner_r,median_winner_r,avg_loser_r,median_loser_r,realized_rr,profit_factor,gross_profit,gross_loss,net_pnl,expectancy_r,max_dd_r,max_dd_pct,longest_losing_streak,worst_day_r,worst_week_r,worst_month_r,stdev_r,downside_dev_r,avg_mfe_r,avg_mae_r,median_mfe_r,median_mae_r,pct_reach_0p5r,pct_reach_1r,pct_reach_2r,pct_stopped_before_0p5r,ambiguous_share,halt_share,participation_capped_share,sessions,bucket,variant,cut
5,0.4,0.6,0.0,-0.8945933511354698,-0.6236284727353509,0.8149884442796393,0.8149884442796393,-2.0343145480788762,-2.175162218258703,0.40062066362809096,0.40075659081822457,26.56833242803806,66.29543477698897,-39.7271023489509,-0.8945933511354698,-5.178110995949182,-734.3335874023477,2.0,-3.304152953242574,-3.927781425977925,-5.178110995949182,1.8295304994462331,1.4653059118510305,2.413376960330902,-1.3791535058032989,1.5829368241998123,-1.1432393767351272,0.6,0.6,0.4,0.4,0.4,0.0,0.0,4.0,5-10,D_noconf,price
5,0.0,1.0,0.0,-1.2967317525989794,-1.4323946021277332,,,-1.2967317525989794,-1.4323946021277332,,0.0,0.0,144.93743439703954,-144.93743439703954,-1.2967317525989794,-6.483658762994897,,5.0,-1.7444551110708748,-3.128522260280854,-6.483658762994897,0.6418893794096908,0.6418893794096908,0.5528481670742718,-1.7786134430390148,0.5293017367008749,-1.537702468867237,0.6,0.2,0.0,0.4,0.2,0.0,0.0,5.0,10-20,D_noconf,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-20,D_noconf,gap
9,0.1111111111111111,0.8888888888888888,0.0,-1.6274337598282385,-1.6968586715766056,0.5019751205853643,0.5019751205853643,-1.8936098698799388,-1.7736872567356148,0.2650889861580576,0.022167034049925035,4.607338797489891,207.84642578313145,-203.23908698564156,-1.6274337598282385,-14.646903838454147,,4.0,-4.049417611406375,-11.022598430270165,-14.646903838454145,1.1058771808710073,0.9918338763962515,0.757254050709773,-1.8285791146691959,0.4416403541643821,-1.8358261573194676,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,6.0,20-50,D_noconf,gap
6,0.3333333333333333,0.6666666666666666,0.0,-0.8513798933856557,-0.986774594853351,0.8149884442796393,0.8149884442796393,-1.6845640622183031,-1.9598086646647888,0.48379783384814057,0.24794715770154552,26.56833242803806,107.1532042324051,-80.58487180436703,-0.8513798933856557,-5.813423600585767,-824.4304170086807,2.0,-2.5895448409078075,-4.333999951978682,-5.58432952194994,1.518956113913654,1.1802822835497033,1.989782227841226,-1.479181191726753,0.9141382900146875,-1.5093999845231765,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,4.0,50-100,D_noconf,gap
2,0.0,1.0,0.0,-4.758231853081419,-4.758231853081419,,,-4.758231853081419,-4.758231853081419,,0.0,0.0,65.50894130086749,-65.50894130086749,-4.758231853081419,-9.516463706162838,,2.0,-9.338176916647402,-9.338176916647402,-9.338176916647402,6.477020423818721,6.477020423818721,0.5759468802539076,-4.535880342064379,0.5759468802539076,-4.535880342064379,0.5,0.5,0.0,0.5,0.5,0.0,0.0,2.0,>100,D_noconf,gap
4,0.0,1.0,0.0,-1.8806880947358557,-1.7974854764827493,,,-1.8806880947358557,-1.7974854764827493,,0.0,0.0,89.59036854093974,-89.59036854093974,-1.8806880947358557,-7.522752378943423,,4.0,-3.304152953242574,-5.778297267872549,-7.522752378943424,1.0993817789023341,1.0993817789023341,0.6214424378343502,-1.7877460143369603,0.4514164635687943,-1.97038378844825,0.5,0.25,0.0,0.5,0.25,0.0,0.0,3.0,<20,D_noconf,pullback_depth
6,0.3333333333333333,0.6666666666666666,0.0,-0.9539423224072641,-1.4320290954159907,0.713403884436405,0.713403884436405,-1.7876154258290986,-1.5646266368521693,0.39908129798417197,0.16357583140797086,21.5872757455301,131.97105929230923,-110.38378354677914,-0.9539423224072641,-5.723653934443584,,2.0,-2.5895448409078075,-2.62654713969549,-5.723653934443584,1.3662902681311633,1.0163630912920927,0.961038220593168,-1.5685982328339776,0.5415226690813343,-1.4950798816075692,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,6.0,20-35,D_noconf,pullback_depth
6,0.16666666666666666,0.8333333333333334,0.0,-2.3083463955475345,-1.210502442346037,0.7051442402718331,0.7051442402718331,-2.911044522711408,-2.191910806056247,0.2422306614586049,0.07969331732733798,9.588395479997851,120.3161795940028,-110.72778411400496,-2.3083463955475345,-13.850078373285207,,4.0,-8.862126755011396,-8.862126755011396,-8.862126755011396,3.6734010784675335,3.5674596924469113,1.9423124181744538,-2.687118688210979,1.0484744373575459,-1.624575013041924,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,4.0,35-50,D_noconf,pullback_depth
1,0.0,1.0,0.0,-2.175162218258703,-2.175162218258703,,,-2.175162218258703,-2.175162218258703,,0.0,0.0,38.63096388915227,-38.63096388915227,-2.175162218258703,-2.175162218258703,,1.0,-2.175162218258703,-2.175162218258703,-2.175162218258703,,,0.0,-1.7187742828944572,0.0,-1.7187742828944572,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,>50,D_noconf,pullback_depth
15,0.13333333333333333,0.8666666666666667,0.0,-1.8968016294764993,-1.6968586715766056,0.6035596804285988,0.6035596804285988,-2.281472600231129,-1.850515841894624,0.26454829234743116,0.041363523112736875,14.195734277487743,343.1945155831399,-328.99878130565213,-1.8968016294764993,-28.45202444214749,,7.0,-8.862126755011396,-11.022598430270165,-19.589897687136087,2.373557518855944,2.290464274444949,1.1388310331375346,-2.1126554779144104,0.4416403541643821,-1.7187742828944572,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.0,0.0,10.0,1,D_noconf,pullback_number
2,0.5,0.5,0.0,-0.4098112313917146,-0.4098112313917146,0.9248326482874456,0.9248326482874456,-1.7444551110708748,-1.7444551110708748,0.5301556012637754,0.4550547136826828,16.97993694804021,37.3140557332642,-20.33411878522399,-0.4098112313917146,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-0.8196224627834292,1.8874714755805135,1.2335160385137476,1.411704043440055,-1.3571138488979406,1.411704043440055,-1.3571138488979406,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2,D_noconf,pullback_number
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3+,D_noconf,pullback_number
11,0.18181818181818182,0.8181818181818182,0.0,-1.9570894050973306,-1.6968586715766056,0.6035596804285988,0.6035596804285988,-2.5261225352142036,-1.7444551110708748,0.23892731726785363,0.05289628796228417,14.195734277487743,268.36919610709754,-254.17346182960975,-1.9570894050973306,-21.527983456070636,,5.0,-8.862126755011396,-8.862126755011396,-12.665856701059239,2.7328612806855532,2.628283704930367,1.3858766150403683,-2.1644307763813533,0.5293017367008749,-1.7187742828944572,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.0,0.0,8.0,5-8,D_noconf,push_pct
5,0.2,0.8,0.0,-1.0251818852316308,-1.4323946021277332,0.9248326482874456,0.9248326482874456,-1.5126855186113999,-1.6414552220111784,0.611384611612078,0.1943336320253779,16.97993694804021,87.37518447564861,-70.3952475276084,-1.0251818852316308,-5.125909426158154,,3.0,-2.5895448409078075,-2.5895448409078075,-5.125909426158154,1.3976782335357596,1.105825021127026,0.8439180928669394,-1.564692220277306,0.7735903536476463,-1.537702468867237,0.6,0.4,0.2,0.4,0.0,0.0,0.0,5.0,8-15,D_noconf,push_pct
1,0.0,1.0,0.0,-2.617754022702127,-2.617754022702127,,,-2.617754022702127,-2.617754022702127,,0.0,0.0,24.764190733657923,-24.764190733657923,-2.617754022702127,-2.617754022702127,,1.0,-2.617754022702127,-2.617754022702127,-2.617754022702127,,,0.4416403541643821,-2.7718602249306263,0.4416403541643821,-2.7718602249306263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,>15,D_noconf,push_pct
1,0.0,1.0,0.0,-2.191910806056247,-2.191910806056247,,,-2.191910806056247,-2.191910806056247,,0.0,0.0,26.99609863826021,-26.99609863826021,-2.191910806056247,-2.191910806056247,,1.0,-2.191910806056247,-2.191910806056247,-2.191910806056247,,,0.9450551142072764,-1.8358261573194676,0.9450551142072764,-1.8358261573194676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<2,D_noconf,rvol
2,0.0,1.0,0.0,-1.0280115374315422,-1.0280115374315422,,,-1.0280115374315422,-1.0280115374315422,,0.0,0.0,36.51345754671185,-36.51345754671185,-1.0280115374315422,-2.0560230748630843,,2.0,-1.4323946021277332,-1.4323946021277332,-2.0560230748630843,0.5718840144873503,0.5718840144873503,1.1782635889237292,-1.3107197054570452,1.1782635889237292,-1.3107197054570452,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2-5,D_noconf,rvol
7,0.2857142857142857,0.7142857142857143,0.0,-0.8504679686530109,-1.4316635887042484,0.713403884436405,0.713403884436405,-1.476016709888777,-1.7444551110708748,0.4833304932504202,0.16166206009005263,21.5872757455301,133.53334563165328,-111.94606988612318,-0.8504679686530109,-5.953275780571076,,3.0,-1.7444551110708748,-2.780204310013508,-5.953275780571076,1.2466310661815205,0.9573840451568709,0.9534049238742931,-1.4784341822219385,0.5293017367008749,-1.4524572943479013,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,5.0,>5,D_noconf,rvol
16,0.1875,0.8125,0.0,-1.7204494871162526,-1.5646266368521693,0.7106506697148811,0.7051442402718331,-2.281472600231129,-1.850515841894624,0.3114877073881524,0.09083965451066642,31.17567122552795,343.1945155831399,-312.0188443576119,-1.7204494871162526,-27.52719179386004,,5.0,-8.862126755011396,-11.022598430270165,-18.665065038848645,2.399123074264955,2.26733973842305,1.2110357404526408,-2.032085597353233,0.6076153539060142,-1.628238375880847,0.5,0.375,0.1875,0.5,0.25,0.0,0.0,10.0,0,D_noconf,confluence
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,D_noconf,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,D_noconf,confluence
7,0.14285714285714285,0.8571428571428571,0.0,-2.666838341762958,-2.191910806056247,0.1491281145033277,0.1491281145033277,-3.136166084474006,-2.3907278234820275,0.04755108960638457,0.006234851645404192,1.05540889002934,169.2757021423755,-168.22029325234618,-2.666838341762958,-18.667868392340708,,3.0,-9.567270995283229,-9.567270995283229,-9.567270995283229,3.143229355816064,3.1213919792851113,0.7477997419020534,-2.7647330259321374,0.4416403541643821,-1.9988201067831568,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,5.0,2-5,E_noconf,price
5,0.2,0.8,0.0,-1.1544328848200878,-0.6236284727353509,0.7051442402718331,0.7051442402718331,-1.6193271660930677,-1.399395345497027,0.43545507976200176,0.13841731204748553,9.588395479997851,69.27164917570752,-59.683253695709666,-1.1544328848200878,-6.477308664372272,-918.5792486761673,4.0,-3.304152953242574,-4.302146446113568,-6.477308664372271,1.5820454344208579,1.3952341692130674,2.454633665058695,-1.7143638571031687,1.5829368241998123,-1.7187742828944572,0.6,0.6,0.4,0.4,0.4,0.0,0.0,4.0,5-10,E_noconf,price
5,0.0,1.0,0.0,-1.2967317525989794,-1.4323946021277332,,,-1.2967317525989794,-1.4323946021277332,,0.0,0.0,144.93743439703954,-144.93743439703954,-1.2967317525989794,-6.483658762994897,,5.0,-1.7444551110708748,-3.128522260280854,-6.483658762994897,0.6418893794096908,0.6418893794096908,0.5528481670742718,-1.7786134430390148,0.5293017367008749,-1.537702468867237,0.6,0.2,0.0,0.4,0.2,0.0,0.0,5.0,10-20,E_noconf,price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-20,E_noconf,gap
9,0.1111111111111111,0.8888888888888888,0.0,-1.6666389827262427,-1.6968586715766056,0.1491281145033277,0.1491281145033277,-1.8936098698799388,-1.7736872567356148,0.07875334665042853,0.005077830355045708,1.05540889002934,207.84642578313145,-206.79101689310212,-1.6666389827262427,-14.999750844536184,,4.0,-4.049417611406375,-11.375445436352202,-14.999750844536182,1.0241869446780387,0.9918338763962515,0.775015189198341,-1.9105686768052503,0.4416403541643821,-1.8358261573194676,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,6.0,20-50,E_noconf,gap
6,0.16666666666666666,0.8333333333333334,0.0,-1.067912838122837,-1.0594100656032592,0.7051442402718331,0.7051442402718331,-1.4225242538017713,-1.7444551110708748,0.49569927429166694,0.08706479702861226,9.588395479997851,110.12941863112366,-100.54102315112578,-1.067912838122837,-7.112621269008856,-1008.6760782825002,5.0,-2.5895448409078075,-4.333999951978682,-6.883527190373028,1.2905372121054024,1.1172525682042203,2.0241628151143876,-1.7585231511433115,0.9141382900146875,-1.8047322958773853,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,5.0,50-100,E_noconf,gap
2,0.0,1.0,0.0,-4.758231853081419,-4.758231853081419,,,-4.758231853081419,-4.758231853081419,,0.0,0.0,65.50894130086749,-65.50894130086749,-4.758231853081419,-9.516463706162838,,2.0,-9.338176916647402,-9.338176916647402,-9.338176916647402,6.477020423818721,6.477020423818721,0.5759468802539076,-4.535880342064379,0.5759468802539076,-4.535880342064379,0.5,0.5,0.0,0.5,0.5,0.0,0.0,2.0,>100,E_noconf,gap
4,0.0,1.0,0.0,-1.8806880947358557,-1.7974854764827493,,,-1.8806880947358557,-1.7974854764827493,,0.0,0.0,89.59036854093974,-89.59036854093974,-1.8806880947358557,-7.522752378943423,,4.0,-3.304152953242574,-5.778297267872549,-7.522752378943424,1.0993817789023341,1.0993817789023341,0.6214424378343502,-1.7877460143369603,0.4514164635687943,-1.97038378844825,0.5,0.25,0.0,0.5,0.25,0.0,0.0,3.0,<20,E_noconf,pullback_depth
5,0.2,0.8,0.0,-1.4002667177626134,-1.4323946021277332,0.1491281145033277,0.1491281145033277,-1.7876154258290986,-1.5646266368521693,0.0834229288629918,0.007997275279056922,1.05540889002934,131.97105929230923,-130.91565040227988,-1.4002667177626134,-7.0013335888130666,,2.0,-2.5895448409078075,-2.979394145777526,-7.0013335888130666,0.9880525734962264,0.9301433018202463,0.7263946439553768,-1.8651916134585576,0.3094549845150223,-1.7380849229392492,0.4,0.2,0.2,0.6,0.2,0.0,0.0,5.0,20-35,E_noconf,pullback_depth
7,0.14285714285714285,0.8571428571428571,0.0,-2.0320633419172642,-0.3743650201356435,0.7051442402718331,0.7051442402718331,-2.488264605615447,-1.2831379130959453,0.2833879639168933,0.07776956201015861,9.588395479997851,123.29239399272136,-113.70399851272352,-2.0320633419172642,-14.224443393420849,,5.0,-8.862126755011396,-8.862126755011396,-8.862126755011396,3.4320871952989336,3.3476678087355887,2.022037768980703,-2.6603287535286846,1.1518937605078152,-1.8358261573194676,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,5.0,35-50,E_noconf,pullback_depth
1,0.0,1.0,0.0,-2.175162218258703,-2.175162218258703,,,-2.175162218258703,-2.175162218258703,,0.0,0.0,38.63096388915227,-38.63096388915227,-2.175162218258703,-2.175162218258703,,1.0,-2.175162218258703,-2.175162218258703,-2.175162218258703,,,0.0,-1.7187742828944572,0.0,-1.7187742828944572,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,>50,E_noconf,pullback_depth
15,0.13333333333333333,0.8666666666666667,0.0,-1.9203247632153018,-1.6968586715766056,0.42713617738758036,0.42713617738758036,-2.281472600231129,-1.850515841894624,0.18721950784958297,0.031013911606197264,10.64380437002719,343.1945155831399,-332.55071121311266,-1.9203247632153018,-28.804871448229527,,7.0,-8.862126755011396,-11.375445436352202,-19.942744693218124,2.3497150691671536,2.290464274444949,1.1494877162306751,-2.1618492151960433,0.4416403541643821,-1.7380849229392492,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.0,0.0,10.0,1,E_noconf,pullback_number
2,0.0,1.0,0.0,-1.0594100656032592,-1.0594100656032592,,,-1.0594100656032592,-1.0594100656032592,,0.0,0.0,40.29027013198275,-40.29027013198275,-1.0594100656032592,-2.1188201312065185,,2.0,-1.7444551110708748,-1.7444551110708748,-2.1188201312065185,0.9687999941367957,0.9687999941367957,1.5148458052595388,-2.195139727147615,1.5148458052595388,-2.195139727147615,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2,E_noconf,pullback_number
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3+,E_noconf,pullback_number
12,0.16666666666666666,0.8333333333333334,0.0,-1.8545996235240265,-1.564261130140427,0.42713617738758036,0.42713617738758036,-2.3109467837063478,-1.7206568913237401,0.1848316804173785,0.03922603426454139,10.64380437002719,271.34541050581606,-260.70160613578884,-1.8545996235240265,-22.25519548228832,,6.0,-8.862126755011396,-8.862126755011396,-13.39306872727692,2.6190461189999126,2.553152761053495,1.492073573804947,-2.2538528120711914,0.7371784254540756,-1.7869555401293584,0.5833333333333334,0.4166666666666667,0.25,0.4166666666666667,0.3333333333333333,0.0,0.0,8.0,5-8,E_noconf,push_pct
4,0.0,1.0,0.0,-1.5126855186113999,-1.6414552220111784,,,-1.5126855186113999,-1.6414552220111784,,0.0,0.0,87.37518447564861,-87.37518447564861,-1.5126855186113999,-6.0507420744455995,,4.0,-2.5895448409078075,-2.5895448409078075,-6.0507420744455995,1.0100861228675897,1.0100861228675897,0.4813710285388654,-1.7499809281127403,0.38679517682382314,-1.7682612878251969,0.5,0.25,0.0,0.5,0.0,0.0,0.0,4.0,8-15,E_noconf,push_pct
1,0.0,1.0,0.0,-2.617754022702127,-2.617754022702127,,,-2.617754022702127,-2.617754022702127,,0.0,0.0,24.764190733657923,-24.764190733657923,-2.617754022702127,-2.617754022702127,,1.0,-2.617754022702127,-2.617754022702127,-2.617754022702127,,,0.4416403541643821,-2.7718602249306263,0.4416403541643821,-2.7718602249306263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,>15,E_noconf,push_pct
1,0.0,1.0,0.0,-2.191910806056247,-2.191910806056247,,,-2.191910806056247,-2.191910806056247,,0.0,0.0,26.99609863826021,-26.99609863826021,-2.191910806056247,-2.191910806056247,,1.0,-2.191910806056247,-2.191910806056247,-2.191910806056247,,,0.9450551142072764,-1.8358261573194676,0.9450551142072764,-1.8358261573194676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,<2,E_noconf,rvol
2,0.0,1.0,0.0,-1.0280115374315422,-1.0280115374315422,,,-1.0280115374315422,-1.0280115374315422,,0.0,0.0,36.51345754671185,-36.51345754671185,-1.0280115374315422,-2.0560230748630843,,2.0,-1.4323946021277332,-1.4323946021277332,-2.0560230748630843,0.5718840144873503,0.5718840144873503,1.1782635889237292,-1.3107197054570452,1.1782635889237292,-1.3107197054570452,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2-5,E_noconf,rvol
6,0.16666666666666666,0.8333333333333334,0.0,-1.2051592391567596,-1.5880593498875615,0.1491281145033277,0.1491281145033277,-1.476016709888777,-1.7444551110708748,0.10103416411496115,0.00790371038063141,1.05540889002934,133.53334563165328,-132.47793674162392,-1.2051592391567596,-7.230955434940557,,4.0,-2.175162218258703,-3.1330513160955444,-7.230955434940557,0.9579244694763315,0.9168101732775723,0.7565963938896547,-1.710567990973748,0.4193783606079486,-1.728429602916853,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,5.0,>5,E_noconf,rvol
16,0.125,0.875,0.0,-1.823702279272823,-1.5646266368521693,0.42713617738758036,0.42713617738758036,-2.1452506302243086,-1.7736872567356148,0.19910782048944964,0.03074726846658871,10.64380437002719,346.1707299818584,-335.52692561183125,-1.823702279272823,-29.17923646836517,,8.0,-8.862126755011396,-11.749810456487847,-20.317109713353773,2.3027066645517875,2.2487909928209526,1.2339191010798958,-2.182957960835973,0.6076153539060142,-1.7869555401293584,0.5,0.375,0.1875,0.5,0.25,0.0,0.0,10.0,0,E_noconf,confluence
1,0.0,1.0,0.0,-1.7444551110708748,-1.7444551110708748,,,-1.7444551110708748,-1.7444551110708748,,0.0,0.0,37.3140557332642,-37.3140557332642,-1.7444551110708748,-1.7444551110708748,,1.0,-1.7444551110708748,-1.7444551110708748,-1.7444551110708748,,,0.5293017367008749,-1.890690308860313,0.5293017367008749,-1.890690308860313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,E_noconf,confluence
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2+,E_noconf,confluence
