sym,day,variant,cost_model,ambiguity_policy,experiment,setup_ts,entry_ts,entry_et,kind,trigger,limit_cap,stop,risk_per_share,planned_shares,filled_shares,entry_fill,entry_slippage,exit_ts,exit_et,exit_price,exit_reason,gross_pnl,commissions,slippage_cost,net_pnl,net_r,mae_r,mfe_r,bars_held,ambiguous,halt_flag,participation_capped,ctx_gap_pct,ctx_price,ctx_rvol_at_time,ctx_push_pct,ctx_push_rvol,ctx_pullback_number,ctx_pullback_bars,ctx_pullback_depth_pct,ctx_pullback_volume_ratio,ctx_confluence_count,ctx_support_reasons,ctx_room_to_hod_r,ctx_is_new_high_trigger,ctx_hod_at_time,ctx_vwap,ctx_ema9,ctx_ema20,ctx_macd,ctx_macd_hist,ctx_atr,ctx_uses_atr_stop,ctx_risk_pct,ctx_scan_ts,ctx_kind,ctx_float_m,ctx_float_provenance,ctx_catalyst,ctx_catalyst_source
CRSR,2026-08-07,C,realistic,optimistic,exp1_common_exits,1786109700,1786109700,2026-08-07T09:36:00-04:00,pullback,13.430000076293945,13.564300077056885,13.159615837613433,0.27038423868051176,85,85,13.46501551054526,0.03501543425131463,1786110000,2026-08-07T09:40:00-04:00,13.970778289164096,T2,34.60918255110548,3.0,2.975450718211002,28.633731832894476,1.245884135007646,-1.6458616632141123,2.496391195254029,4,True,False,False,22.758723715867603,13.024700164794922,17.437158231166823,7.185125840672379,3.102092681570901,1,3,36.7646893828047,1.6609790869752918,1,half_dollar,-0.0369844043010801,True,13.420000076293945,12.609809231894689,12.6533485489561,12.528299797647113,0.07957297720064282,0.09213711235317076,0.270384238680511,True,2.0132854590059335,1786109700,pullback,,unavailable,,
CRSR,2026-08-07,C,realistic,optimistic,exp1_common_exits,1786110180,1786110180,2026-08-07T09:44:00-04:00,pullback,14.079999694824219,14.220799691772461,13.8000004196167,0.2799992752075191,83,83,14.115019198097539,0.035019503273319603,1786111320,2026-08-07T10:02:00-04:00,14.036260672285211,STOP,11.479970283508283,3.0,5.054717365475875,3.425252918032408,0.14738647953852052,-0.6607834709023162,1.624934551667947,18,False,False,False,31.998120335725726,14.005000114440918,19.923999804123206,12.74742392786205,3.0801610802974815,2,3,26.70803995007721,0.7907848528851402,1,half_dollar,0.5714303230798109,False,14.239999771118164,13.153629683145908,13.735488057640355,13.301538709254357,0.42561679205981484,0.12006226950702892,0.27981546257361595,False,1.9886312590649153,1786109700,pullback,,unavailable,,
JUNS,2026-08-21,C,realistic,optimistic,exp1_common_exits,1787328120,1787328120,2026-08-21T12:03:00-04:00,pullback,8.810000190734863,8.910000190734863,8.635315425212104,0.17468476552275902,106,106,8.890010068695902,0.0800098779610403,1787328240,2026-08-21T12:04:00-04:00,8.555305345789575,STOP,-26.997632209282557,2.0,8.481068418788121,-37.478700628070676,-2.0240611502470336,-1.9464197518514608,0.4006644153634075,1,False,False,False,67.89168621053365,8.680000305175781,,7.946205309051092,2.014857572865428,1,3,46.15390258431219,0.7211050635249583,1,vwap,13.681786224333853,False,11.199999809265137,8.679629480586652,8.517620017374128,8.448199710980422,0.050478978731577584,0.040133987476185136,0.17468476552275944,True,1.9828009278191419,1787319300,pullback,,unavailable,,
QMCO,2026-08-11,C,realistic,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
JUNS,2026-08-21,C,realistic,exclude,exp1_common_exits,1787328120,1787328120,2026-08-21T12:03:00-04:00,pullback,8.810000190734863,8.910000190734863,8.635315425212104,0.17468476552275902,106,106,8.890010068695902,0.0800098779610403,1787328240,2026-08-21T12:04:00-04:00,8.555305345789575,STOP,-26.997632209282557,2.0,8.481068418788121,-37.478700628070676,-2.0240611502470336,-1.9464197518514608,0.4006644153634075,1,False,False,False,67.89168621053365,8.680000305175781,,7.946205309051092,2.014857572865428,1,3,46.15390258431219,0.7211050635249583,1,vwap,13.681786224333853,False,11.199999809265137,8.679629480586652,8.517620017374128,8.448199710980422,0.050478978731577584,0.040133987476185136,0.17468476552275944,True,1.9828009278191419,1787319300,pullback,,unavailable,,
QMCO,2026-08-11,C,realistic,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
CRSR,2026-08-07,C,stressed,pessimistic,exp1_common_exits,1786109700,1786109700,2026-08-07T09:36:00-04:00,pullback,13.430000076293945,13.564300077056885,13.159615837613433,0.27038423868051176,85,85,13.540046379047888,0.11004630275394389,1786109760,2026-08-07T09:36:00-04:00,12.949954116862756,STOP_GAP,-40.80390655165103,2.0,9.353935734085232,-52.157842285736265,-2.2694432077266855,-1.9233588607903551,0.4802556616337029,0,True,False,False,22.758723715867603,13.024700164794922,17.437158231166823,7.185125840672379,3.102092681570901,1,3,36.7646893828047,1.6609790869752918,1,half_dollar,-0.0369844043010801,True,13.420000076293945,12.609809231894689,12.6533485489561,12.528299797647113,0.07957297720064282,0.09213711235317076,0.270384238680511,True,2.0132854590059335,1786109700,pullback,,unavailable,,
CRSR,2026-08-07,C,stressed,optimistic,exp1_common_exits,1786109700,1786109700,2026-08-07T09:36:00-04:00,pullback,13.430000076293945,13.564300077056885,13.159615837613433,0.27038423868051176,85,85,13.540046379047888,0.11004630275394389,1786110000,2026-08-07T09:40:00-04:00,13.97079776018235,T2,34.60918255110552,3.0,9.351352154633009,22.257830396472507,0.968461880291796,-1.9233588607903551,2.218893997677786,4,True,False,False,22.758723715867603,13.024700164794922,17.437158231166823,7.185125840672379,3.102092681570901,1,3,36.7646893828047,1.6609790869752918,1,half_dollar,-0.0369844043010801,True,13.420000076293945,12.609809231894689,12.6533485489561,12.528299797647113,0.07957297720064282,0.09213711235317076,0.270384238680511,True,2.0132854590059335,1786109700,pullback,,unavailable,,
CRSR,2026-08-07,C,stressed,optimistic,exp1_common_exits,1786110180,1786110180,2026-08-07T09:44:00-04:00,pullback,14.079999694824219,14.220799691772461,13.8000004196167,0.2799992752075191,83,83,14.190058204644178,0.11005850981995882,1786111320,2026-08-07T10:02:00-04:00,13.992532627207193,STOP,11.479970283508262,3.0,13.430052096427625,-4.950081812919363,-0.21299890819535078,-0.9287806165771562,1.3569374059931072,18,False,False,False,31.998120335725726,14.005000114440918,19.923999804123206,12.74742392786205,3.0801610802974815,2,3,26.70803995007721,0.7907848528851402,1,half_dollar,0.5714303230798109,False,14.239999771118164,13.153629683145908,13.735488057640355,13.301538709254357,0.42561679205981484,0.12006226950702892,0.27981546257361595,False,1.9886312590649153,1786109700,pullback,,unavailable,,
QMCO,2026-08-11,D,gross,pessimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.120000610351564,0.0,1786456860,2026-08-11T10:01:00-04:00,17.889999618530272,STOP,-21.390092239380174,0.0,0.0,-21.390092239380174,-1.0,-1.5652123002558345,0.8547797453053534,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,gross,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.120000610351564,0.0,1786456860,2026-08-11T10:01:00-04:00,17.889999618530272,STOP,-21.390092239380174,0.0,0.0,-21.390092239380174,-1.0,-1.5652123002558345,0.8547797453053534,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,gross,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.120000610351564,0.0,1786456860,2026-08-11T10:01:00-04:00,17.889999618530272,STOP,-21.390092239380174,0.0,0.0,-21.390092239380174,-1.0,-1.5652123002558345,0.8547797453053534,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,low,pessimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.152429716269584,0.03242910591801928,1786456860,2026-08-11T10:01:00-04:00,17.857570709420834,STOP,-24.40599908975599,2.0,3.0158885471777386,-29.42188763693373,-1.3754913867443095,-1.706207804932687,0.7137842406285009,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,low,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.152429716269584,0.03242910591801928,1786456860,2026-08-11T10:01:00-04:00,17.857570709420834,STOP,-24.40599908975599,2.0,3.0158885471777386,-29.42188763693373,-1.3754913867443095,-1.706207804932687,0.7137842406285009,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,low,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.152429716269584,0.03242910591801928,1786456860,2026-08-11T10:01:00-04:00,17.857570709420834,STOP,-24.40599908975599,2.0,3.0158885471777386,-29.42188763693373,-1.3754913867443095,-1.706207804932687,0.7137842406285009,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,realistic,pessimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,realistic,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,D,realistic,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,gross,pessimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.120000610351564,0.0,1786456860,2026-08-11T10:01:00-04:00,17.889999618530272,STOP,-21.390092239380174,0.0,0.0,-21.390092239380174,-1.0,-1.5652123002558345,0.8547797453053534,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,gross,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.120000610351564,0.0,1786456860,2026-08-11T10:01:00-04:00,17.889999618530272,STOP,-21.390092239380174,0.0,0.0,-21.390092239380174,-1.0,-1.5652123002558345,0.8547797453053534,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,gross,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.120000610351564,0.0,1786456860,2026-08-11T10:01:00-04:00,17.889999618530272,STOP,-21.390092239380174,0.0,0.0,-21.390092239380174,-1.0,-1.5652123002558345,0.8547797453053534,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,low,pessimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.152429716269584,0.03242910591801928,1786456860,2026-08-11T10:01:00-04:00,17.857570709420834,STOP,-24.40599908975599,2.0,3.0158885471777386,-29.42188763693373,-1.3754913867443095,-1.706207804932687,0.7137842406285009,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,low,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.152429716269584,0.03242910591801928,1786456860,2026-08-11T10:01:00-04:00,17.857570709420834,STOP,-24.40599908975599,2.0,3.0158885471777386,-29.42188763693373,-1.3754913867443095,-1.706207804932687,0.7137842406285009,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,low,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.152429716269584,0.03242910591801928,1786456860,2026-08-11T10:01:00-04:00,17.857570709420834,STOP,-24.40599908975599,2.0,3.0158885471777386,-29.42188763693373,-1.3754913867443095,-1.706207804932687,0.7137842406285009,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,realistic,pessimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,realistic,optimistic,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
QMCO,2026-08-11,E,realistic,exclude,exp1_common_exits,1786456740,1786456740,2026-08-11T10:00:00-04:00,pullback,18.120000610351564,18.30120061645508,17.889999618530272,0.2300009918212922,93,93,18.194860875146613,0.07486026479504836,1786456860,2026-08-11T10:01:00-04:00,17.815139845756676,STOP,-28.352096865319837,2.0,6.961958867944359,-37.3140557332642,-1.7444551110708748,-1.890690308860313,0.5293017367008749,1,False,False,False,52.80136169799368,18.0,17.056047263703878,6.779818375041657,2.1517433554369507,2,1,19.12220612273995,0.6792764831984817,1,half_dollar,9.95134119039557e-07,True,18.1200008392334,16.53721900343594,17.432883369872073,16.880322396442295,0.6208543010871033,0.08902058257978063,0.3654600905686978,False,1.2693211041609878,1786455300,pullback,,unavailable,,
BIYA,2026-07-27,F,gross,pessimistic,exp1_common_exits,1785173700,1785173700,2026-07-27T13:36:00-04:00,pullback,3.9997999763488767,4.099799976348876,3.9600000286102297,0.039799947738647035,166,166,3.9997999763488767,0.0,1785173760,2026-07-27T13:36:00-04:00,3.750200033187866,STOP_GAP,-41.43359056472775,0.0,0.0,-41.43359056472775,-6.271363590727557,-6.276389556821274,0.7512528972687872,0,True,False,False,105.77202748385686,3.971400022506714,,5.744132412825949,2.0311410893909123,1,2,36.36366591962269,0.267571482832637,0,,15.080420010222227,False,4.599999904632568,3.65821188444147,3.937014457635922,3.929922694804957,0.003006318681216147,0.00883089351546698,0.07859153880917495,False,0.9950484517722678,1785159300,pullback,,unavailable,,
DFNS,2026-07-27,F,gross,pessimistic,exp1_common_exits,1785168300,1785168300,2026-07-27T12:06:00-04:00,pullback,6.873800048828125,6.973800048828124,6.77000020980835,0.10379983901977496,131,131,6.873800048828125,0.0,1785168780,2026-07-27T12:13:00-04:00,7.081399726867675,T2,20.448568286895668,0.0,0.0,20.448568286895668,1.5038167938931297,-0.5183040520563658,8.441245761517509,7,False,False,False,56.78161657885007,6.820000171661377,,5.013598348342364,4.811921859315883,1,4,39.40579605405796,0.17609982156381981,0,,17.20811870268494,False,8.66,6.6835788570176335,6.787064366266495,6.756940485996932,0.02309702955582793,0.015884799963957915,0.09507298517650734,False,1.510079407059145,1785159300,pullback,,unavailable,,
DUOT,2026-08-18,F,gross,pessimistic,exp1_common_exits,1787060340,1787060340,2026-08-18T09:40:00-04:00,pullback,12.480000267028808,12.604800269699096,12.246364806998495,0.23363546003031388,92,92,12.480000267028808,0.0,1787060700,2026-08-18T09:45:00-04:00,12.246364806998495,STOP,-21.494462322788877,0.0,0.0,-21.494462322788877,-1.0,-1.3696568987223916,0.9416359237924915,5,False,False,False,21.30350769400895,12.470000267028809,2.3663283523102816,13.557777999540086,4.373647748519411,1,4,32.21473932684664,0.6821425097921326,0,,-3.102236621793397e-06,True,12.479999542236328,11.839876869637479,12.153400890243557,11.899066623830269,0.24059674496282923,0.08794570737708321,0.2336354600303137,True,1.8720789665971453,1787060100,pullback,,unavailable,,
EMBC,2026-08-07,F,gross,pessimistic,exp1_common_exits,1786109760,1786109760,2026-08-07T09:37:00-04:00,pullback,4.390000114440918,4.490000114440917,4.2900001907348635,0.09999992370605426,133,133,4.390000114440918,0.0,1786109880,2026-08-07T09:38:00-04:00,4.2900001907348635,STOP,-13.299989852905217,0.0,0.0,-13.299989852905217,-1.0,-1.7000045394932146,0.09999988555899728,1,False,False,False,23.85714394705636,4.335000038146973,31.14288318118991,10.606062430506404,2.896681353071635,1,1,19.047597422355032,0.6155388911457819,0,,-0.10000007629400182,True,4.380000114440918,4.12173147636999,4.217623469934971,4.148537434842326,0.06947316567587425,0.020662463218690266,0.07522500304485673,False,2.277902530733524,1786109700,pullback,,unavailable,,
ENTX,2026-07-27,F,gross,pessimistic,exp1_common_exits,1785168420,1785168420,2026-07-27T12:08:00-04:00,pullback,3.750000009536743,3.850000009536743,3.6500000858306887,0.09999992370605426,133,133,3.750000009536743,0.0,1785168720,2026-07-27T12:12:00-04:00,3.750000009536743,STOP,6.599994964599581,0.0,0.0,6.599994964599581,0.49624060150375937,-0.6999999618529991,1.5000020027176009,4,False,False,False,79.51707559718331,3.6800999641418457,,5.64971892200318,2.191687302014687,1,1,39.99995231629555,0.5724154135338346,0,,4.5000014305125875,False,4.199999809265137,3.3789982957311415,3.6014801641921887,3.5575213215371777,0.03451533750152658,0.022570112504027885,0.0690652044373882,False,2.6666646253797683,1785159300,pullback,,unavailable,,
FCUV,2026-08-03,F,gross,pessimistic,exp1_common_exits,1785768360,1785768360,2026-08-03T10:47:00-04:00,pullback,15.670099983215332,15.826800983047486,15.290000190734863,0.3800997924804683,68,68,15.670099983215332,0.0,1785768540,2026-08-03T10:49:00-04:00,15.290000190734863,STOP,-25.846785888671846,0.0,0.0,-25.846785888671846,-1.0,-2.289135142122392,0.07866309490642862,2,False,False,False,32.586203522971445,15.380000114440918,,7.275657223910035,2.5506048908454764,1,1,33.90449612236047,0.6647936872450101,0,,13.968963208675012,False,20.9797,15.296009057589384,15.04604264017951,14.946715936738666,0.04798286341934954,0.08894326871283695,0.3641798281777784,False,2.4256373149348343,1785764100,pullback,,unavailable,,
FIRY,2026-07-28,F,gross,pessimistic,exp1_common_exits,1785248940,1785248940,2026-07-28T10:30:00-04:00,fast_lane,13.030000457763672,13.160300462341308,12.801699867248535,0.2283005905151363,93,93,13.030000457763672,0.0,1785249000,2026-07-28T10:30:00-04:00,12.801699867248535,STOP,-21.231954917907675,0.0,0.0,-21.231954917907675,-1.0,-2.1462953503756155,0.1314055376963143,0,True,False,False,55.1471322179374,12.97029972076416,,7.055960186069362,2.484469426138672,1,2,44.63218311426226,0.4005409499080385,0,,4.77440476757393,False,14.119999885559082,12.825963237860368,12.758981582306998,12.517306209714736,0.24385127598101697,0.05993324524252683,0.2878366330011138,False,1.7521149846092894,1785245700,fast_lane,,unavailable,,
KOPN,2026-08-11,F,gross,pessimistic,exp1_common_exits,1786455720,1786455720,2026-08-11T09:44:00-04:00,fast_lane,5.169999847412109,5.269999847412109,5.0720999145507815,0.0978999328613277,134,134,5.169999847412109,0.0,1786457280,2026-08-11T10:08:00-04:00,5.365799713134765,T2,19.677886505126867,0.0,0.0,19.677886505126867,1.5,-0.7150152276273122,2.0429027099565724,24,False,False,False,20.714961247070736,5.082099914550781,5.077035193202673,,,1,1,,,0,,-0.1021451160151916,True,5.159999847412109,4.90652214007782,5.012714225560863,4.889673066672786,0.12664102570518043,0.028367815479848846,0.07788555549164393,False,1.893615778544605,1786455300,fast_lane,,unavailable,,
KRO,2026-08-06,F,gross,pessimistic,exp1_common_exits,1786024080,1786024080,2026-08-06T09:49:00-04:00,pullback,7.76,7.859999999999999,7.7200000190734865,0.039999980926513246,166,166,7.769999980926514,0.0,1786024140,2026-08-06T09:49:00-04:00,7.7200000190734865,STOP_AMBIGUOUS,-8.299993667602504,0.0,0.0,-8.299993667602504,-1.2499996423719688,-1.250005364420601,1.250005364420601,0,True,False,False,24.476650106109705,7.730000019073486,,6.740488443171292,3.1854863584106776,1,1,4.086633552427739,0.13415020597866273,0,,-0.25000011920934373,True,7.75,7.44152570248999,7.542870931797143,7.345548245276306,0.2218335629297714,0.02584526500206394,0.09154293770372256,False,0.5154636717334181,1786023300,pullback,,unavailable,,
