sym,day,ts,et,kind,scan_ts,gap_pct,price,rvol_at_time,cum_volume,cum_dollar_volume,dollar_per_min_20,impulse_start_bar,impulse_peak_bar,push_start_price,push_peak,push_pct,push_atr,push_efficiency,push_rvol,push_dollar_volume,push_bars,pullback_number,pullback_bars,red_pullback_bars,pullback_low,pullback_depth_pct,pullback_volume_ratio,trigger,stop,uses_atr_stop,risk_per_share,risk_pct,risk_atr,target_t1,target_t2,planned_shares,vwap,ema9,ema20,macd,macd_hist,atr,confluence_count,support_reasons,hod_at_time,room_to_hod_r,is_new_high_trigger,halt_band_width,variant,gate_impulse,gate_pullback_structure,gate_retracement,gate_risk_structural,gate_momentum,gate_confluence,gate_pb_volume,gate_hod_room,gate_halt_band,passes_variant
GMM,2026-07-29,1785339480,2026-07-29T11:38:00-04:00,pullback,1785332100,21.052630562886975,2.990000009536743,141.4159659079488,21105343.0,73988433.09797168,53083.801835381986,450,454,2.740000009536743,2.929500102996826,6.916061781040729,3.9721738666211652,0.8304187533475468,2.789503425348681,109661.01338750124,4,1,4,0,2.859999895095825,36.675553363587525,0.7722881027077866,3.0099001026153562,2.9596482763945016,True,0.05025182622085467,1.6695512976390798,1.0000000000000002,3.060151928836211,3.1104037550570656,159,3.5241462021436463,2.89911308740891,2.8434469715181026,0.03630451863126982,0.03476945839974753,0.05025182622085465,0,,4.289999961853027,25.473698281365657,False,0.5980000019073487,A,True,False,True,True,False,False,False,True,True,False
GRSD,2026-08-14,1786714560,2026-08-14T09:36:00-04:00,pullback,1786714500,23.031416142098973,2.349900007247925,,279963.0,644753.1903438568,32237.659517192842,60,63,2.242000102996826,2.4059998989105225,7.314887974112125,4.559739804242945,1.0,7.731666499007765,101031.27943456173,2,1,1,1,2.3350000381469727,43.29265190117247,1.3371813826956058,2.4159998989105222,2.3800329790961303,True,0.03596691981439193,1.48869707447467,1.000000000000005,2.451966818724914,2.487933738539306,169,2.298654440534431,2.2880917944170545,2.2339009101843166,0.04935720285805889,0.021487692073224735,0.03596691981439174,0,,2.4059998989105225,-0.2780332608854193,True,0.46998000144958496,A,True,True,True,True,True,False,False,True,True,True
GTN,2026-08-07,1786109640,2026-08-07T09:34:00-04:00,pullback,1786109700,15.420556426600337,4.940000057220459,9.800386988808702,187403.0,933804.2428226471,46690.21214113235,56,58,4.835999965667725,5.079999923706055,5.045491310392102,3.453085211448442,1.0,10.578370813628029,218328.1808362007,2,1,1,1,4.900000095367432,73.7704341368562,0.3368080107661778,5.049999961853027,4.974385781257467,True,0.07561418059555969,1.4973105181532342,1.0000000000000018,5.125614142448587,5.2012283230441465,145,4.960720377996392,4.86350553898898,4.770397014539959,0.09369554935584201,0.026477762039290767,0.07561418059555955,0,,5.079999923706055,0.39675047215666387,False,0.49400000572204594,A,True,True,False,True,False,False,True,False,True,False
HNST,2026-08-06,1786023420,2026-08-06T09:37:00-04:00,pullback,1786023300,47.01298669128882,5.659999847412109,64.96557246892624,3163910.0,17281956.563711643,864097.8281855822,261,262,5.389999866485596,5.709799766540527,5.93320794019701,2.3733807029563163,1.0,2.537542719802749,1725285.1829862595,1,1,1,1,5.611000061035156,30.89422651114037,0.7764090587635478,5.7180001831054685,5.6010000610351565,False,0.11700012207031207,2.0461720588257983,0.8860394422800997,5.835000305175781,5.952000427246093,126,5.402339729152712,5.417522989872657,5.141482809403767,0.27834720777600364,0.07062270297293935,0.13204843541640593,0,,5.709799766540527,-0.07008895734325041,True,0.5659999847412109,A,True,True,True,True,True,False,False,True,True,True
HNST,2026-08-06,1786023480,2026-08-06T09:38:00-04:00,pullback,1786023300,45.97402661742241,5.619999885559082,63.87744080578311,3272420.0,17891782.75129366,894589.137564683,261,262,5.389999866485596,5.709799766540527,5.93320794019701,2.3733807029563163,1.0,2.537542719802749,1725285.1829862595,1,1,2,2,5.611000061035156,30.89422651114037,0.5666661184481029,5.700000057220459,5.6010000610351565,False,0.09899999618530231,1.736842020903041,0.7757622321713916,5.799000053405761,5.898000049591063,133,5.410330821304895,5.458018369009943,5.187055864275702,0.2812043256865584,0.05878385670679526,0.127616416576761,0,,5.709799766540527,0.09898696664317097,True,0.5619999885559083,A,True,True,True,True,True,False,True,True,True,True
HTZ,2026-08-07,1786116360,2026-08-07T11:26:00-04:00,pullback,1786109700,14.346531257502217,2.309799909591675,8.110108269176145,125455573.0,291493622.9763794,961288.8822883486,442,446,2.200000047683716,2.3350000381469727,6.136363069873223,5.0598710410529,1.0,2.007171804145133,1503470.6138283412,3,1,1,1,2.299999952316284,25.925991335691617,1.2973538526603645,2.3450000381469724,2.318319518155861,True,0.026680519991111318,1.1377620280208764,1.0000000000000022,2.3716805581380838,2.398361078129195,176,2.328194174915469,2.2584211146072803,2.2319968453341352,0.019322060620932113,0.015775740758455396,0.02668051999111126,0,,2.88,20.052081519822853,False,0.461959981918335,A,True,True,True,True,False,False,False,True,True,True
HTZ,2026-08-07,1786125840,2026-08-07T14:04:00-04:00,pullback,1786109700,14.603964310862894,2.315000057220459,6.77479401467958,177312996.0,409977781.09950256,646146.6564058661,599,603,2.2300000190734863,2.359999895095825,5.829590803158415,5.615031464931813,0.9134966794538629,2.394692213734228,1138091.0077499747,4,2,1,1,2.309999942779541,38.46153846153847,1.4794097011397738,2.3499000167846678,2.3262659011048403,True,0.023634115679827428,1.0057498408875127,0.9999999999999933,2.373534132464495,2.3971682481443226,178,2.3152759970595347,2.2840475694713414,2.269574272803757,0.008602979095195362,0.010626110397784707,0.023634115679827584,0,,2.88,22.42944015323542,False,0.4630000114440918,A,True,True,True,True,False,False,False,True,True,True
HUIZ,2026-08-20,1787236380,2026-08-20T10:33:00-04:00,pullback,1787232660,31.8493083575181,1.9249999523162842,206.52286478922213,72462058.0,175406334.33034897,257024.16626226305,387,388,1.8600000143051147,2.0399999618530273,9.677416460405757,2.5960717508258058,1.0,3.067364900677083,817681.0539186001,1,1,1,1,1.8899999856948853,83.33334437123374,0.42661507197702575,2.000000009536743,1.928474181158494,True,0.07152582837824895,3.5762914018593612,0.999999999999999,2.071525837914992,2.143051666293241,147,2.6030431210969818,1.8727623525553547,1.8484716878716467,-0.011480202138339557,0.041877721851934065,0.07152582837824902,0,,4.18,30.478500422739547,False,0.38499999046325684,A,True,True,False,False,False,False,True,True,True,False
HUIZ,2026-08-20,1787238300,2026-08-20T11:05:00-04:00,pullback,1787232660,40.999992814782715,2.0585999488830566,245.6051490571583,74375543.0,179133493.22166932,121292.44871368408,418,420,1.899999976158142,2.069999933242798,8.947366274624953,3.4333116695292123,1.0,3.779066027977617,370951.2330368757,2,2,1,0,2.0399999618530273,17.64704644885955,0.6664546172368285,2.069999942779541,2.0299999618530276,False,0.039999980926513246,1.9323662817498601,0.843762950430558,2.109999923706054,2.1499999046325673,166,2.5861551402687213,1.983734407217326,1.9498473774184255,0.030552661968685113,0.013319413735422773,0.04740665717320478,0,,4.18,52.75002658368481,False,0.41171998977661134,A,True,False,True,True,False,False,True,True,True,False
HUIZ,2026-08-20,1787238360,2026-08-20T11:06:00-04:00,pullback,1787232660,39.73287975016344,2.04010009765625,244.8547743063161,74525305.0,179439022.6924945,133250.79983713626,418,420,1.899999976158142,2.069999933242798,8.947366274624953,3.4333116695292123,1.0,3.779066027977617,370951.2330368757,2,2,2,1,2.0399999618530273,17.64704644885955,0.751081870610786,2.0899999237060545,2.0299999618530276,False,0.05999996185302692,2.8708116767120773,1.2799279878661862,2.1499998855590814,2.2099998474121083,153,2.5850844775156943,1.9950075453051108,1.9584428745839326,0.03379200276082961,0.013247003622053815,0.046877607507477825,0,,4.18,34.833356751351126,False,0.40802001953125,A,True,True,True,True,False,False,False,True,True,True
HUIZ,2026-08-20,1787238420,2026-08-20T11:07:00-04:00,pullback,1787232660,40.753425552330896,2.055000066757202,463.3154833222624,74632248.0,179658790.56463373,137505.55719419717,418,420,1.899999976158142,2.069999933242798,8.947366274624953,3.4333116695292123,1.0,3.779066027977617,370951.2330368757,2,2,3,1,2.0399999618530273,17.64704644885955,0.699644073171934,2.0899999237060545,2.0299999618530276,False,0.05999996185302692,2.8708116767120773,1.2934832251187385,2.1499998855590814,2.2099998474121083,153,2.584329678473434,2.007006049595529,1.9676387976480534,0.03713345530106649,0.013270764929832552,0.04638634710358851,0,,4.18,34.833356751351126,False,0.41100001335144043,A,True,True,True,True,False,False,True,True,True,True
HUIZ,2026-08-20,1787238480,2026-08-20T11:08:00-04:00,pullback,1787232660,40.547944668601424,2.052000045776367,417.718171749491,74676313.0,179749211.94665086,138828.82121685744,418,420,1.899999976158142,2.069999933242798,8.947366274624953,3.4333116695292123,1.0,3.779066027977617,370951.2330368757,2,2,4,2,2.0399999618530273,17.64704644885955,0.5862064636014364,2.0799999332427976,2.0299999618530276,False,0.04999997138977008,2.403844855505272,1.1235542970193635,2.1299999046325677,2.179999876022338,160,2.584018708447944,2.0160048488316966,1.9756732022317023,0.03908891125519043,0.01218097670716519,0.044501606662368874,0,,4.18,42.00002536775169,False,0.41040000915527347,A,True,True,True,True,False,False,True,True,True,True
HUIZ,2026-08-20,1787239620,2026-08-20T11:27:00-04:00,pullback,1787232660,40.45205467819696,2.050600051879883,387.7875478995627,75999767.0,182455165.17795944,139818.73066628576,440,442,1.9801000356674194,2.1500000953674316,8.580377588991109,3.966832323474878,1.0,3.339086213547955,459644.2203884125,2,3,1,1,2.0399999618530273,64.74402287358136,0.9013087731771662,2.1417999362945555,2.094886206874278,True,0.046913729420277495,2.1903880294926665,0.9999999999999977,2.188713665714833,2.2356273951351104,161,2.5746116201219853,2.0394068008518245,2.014778435982053,0.02483482888181321,0.008147997691842154,0.046913729420277606,0,,4.18,43.445705316799526,False,0.41012001037597656,A,True,True,False,True,False,False,False,True,True,False
HYLN,2026-08-12,1786542120,2026-08-12T09:42:00-04:00,pullback,1786541580,12.117344270096144,4.394999980926514,4.707761192487992,3190019.0,15673609.996050835,783680.4998025417,320,322,4.230000019073486,4.559999942779541,7.801416600899588,2.4938381328203065,1.0,2.1926811053024644,1144687.6656360626,2,1,1,1,4.369999885559082,57.57578822645435,0.5055611326226557,4.560000190734863,4.42426877191218,True,0.13573141882268303,2.976566077748548,0.9999999999999969,4.695731609557546,4.831463028380229,119,4.912237850129088,4.620987522434849,4.804647066771863,-0.16715724938924748,-0.06953581992284508,0.13573141882268344,0,,5.449999809265137,6.55706413629222,False,0.4394999980926514,A,True,True,False,True,False,False,True,True,True,False
INHD,2026-08-10,1786381680,2026-08-10T13:08:00-04:00,pullback,1786368900,36.83187537320965,7.039999961853027,7.2920823927105145,1870266.0,11587498.634840965,40501.51981868744,473,475,6.700099945068359,7.300000190734863,8.95360144751368,4.465585078371904,1.0,4.011283641261532,112776.67969894409,1,1,1,1,6.970099925994873,54.992520360358064,1.5380131779016726,7.310000190734863,7.175661635956903,True,0.13433855477796008,1.8377366795178596,1.0000000000000022,7.444338745512823,7.578677300290783,119,6.22980547311446,6.805678398528904,6.6295943942736875,0.17591127864821576,0.0487455449714162,0.13433855477795978,0,,7.598,2.1438358462405223,False,0.7039999961853027,A,True,True,False,True,True,False,False,True,True,False
INLF,2026-07-28,1785248640,2026-07-28T10:24:00-04:00,pullback,1785245700,100.5914670716681,6.579400062561035,,15714654.0,81667491.35871124,2300728.7160835504,351,353,6.010000228881836,7.079999923706055,17.80365480989828,2.5345458600707342,1.0,2.014018787185714,4349667.739442825,1,1,1,1,6.25,77.57010845151768,1.139649883147398,7.0899999237060545,6.667833684112206,True,0.4221662395938486,5.954389903197286,0.9999999999999999,7.512166163299903,7.934332402893752,64,5.230568683842325,6.278624128389099,5.805814373838299,0.4959591156086125,0.10147993535313093,0.42216623959384864,1,half_dollar,7.079999923706055,-0.023687351242535258,True,0.6579400062561036,A,True,True,False,False,True,True,False,True,True,False
INLF,2026-07-28,1785253740,2026-07-28T11:49:00-04:00,pullback,1785245700,63.9817124225603,5.378600120544434,,26950626.0,152211024.61048317,183398.32606954576,426,430,5.070099830627441,5.46999979019165,7.8874178600684495,3.1269918252735764,0.8746303867248152,2.036429108920052,390238.93090216315,3,1,1,1,5.300000190734863,42.51053179451286,0.9957114178284475,5.47999979019165,5.352113315934806,True,0.12788647425684374,2.333694875057125,1.0000000000000027,5.607886264448494,5.735772738705338,121,5.675583289652067,5.234502808484807,5.149262683176486,0.06001475277424273,0.050052034302223936,0.1278864742568434,0,,8.180000305175781,21.11247910049911,False,0.5378600120544433,A,True,True,True,True,False,False,False,True,True,True
INLF,2026-07-28,1785254220,2026-07-28T11:57:00-04:00,pullback,1785245700,70.73475881961578,5.600100040435791,,27372691.0,154519803.97607565,240149.07260787487,435,438,5.295000076293945,5.6894001960754395,7.448538509890657,3.143984896531736,1.0,2.076665825169453,425736.41687750816,2,2,1,1,5.539999961853027,37.88037242615011,1.37399431391131,5.699400196075439,5.529999961853028,False,0.16940023422241168,2.97224669955725,1.3503844221935526,5.868800430297851,6.038200664520263,108,5.672130007306399,5.403273536901121,5.292224251748232,0.10448043688813247,0.03489675146595933,0.12544593334928986,0,,8.180000305175781,14.64342785880374,False,0.5600100040435791,A,True,True,True,True,False,False,False,True,True,True
